187,14,0.368457,0.502083,0.0357422,0.194792,0.264404,-1,-1,-1
187,12,0.520117,0.429948,0.0894531,0.415104,0.734375,-1,-1,-1
187,10,0.424414,0.498958,0.0339844,0.184375,0.32666,-1,-1,-1
187,9,0.471289,0.510677,0.0527344,0.230729,0.432861,-1,-1,-1
187,8,0.398828,0.492969,0.0320313,0.182813,0.55957,-1,-1,-1
188,14,0.370801,0.498698,0.0365234,0.198438,0.324463,-1,-1,-1
188,13,0.614648,0.392708,0.100391,0.575,0.230225,-1,-1,-1
188,12,0.520508,0.429427,0.0871094,0.403646,0.822266,-1,-1,-1
188,10,0.422852,0.499219,0.0308594,0.186979,0.417725,-1,-1,-1
188,9,0.471289,0.49401,0.0511719,0.243229,0.489502,-1,-1,-1
188,8,0.398828,0.495573,0.0304688,0.181771,0.566895,-1,-1,-1
189,14,0.368652,0.49974,0.0376953,0.198437,0.354492,-1,-1,-1
189,12,0.520312,0.427083,0.0875,0.409375,0.608887,-1,-1,-1
189,10,0.424805,0.497917,0.0332031,0.186458,0.414551,-1,-1,-1
189,9,0.46543,0.479427,0.0566407,0.255729,0.582031,-1,-1,-1
189,8,0.399316,0.492448,0.0294922,0.185937,0.554199,-1,-1,-1
190,14,0.369141,0.501302,0.0355469,0.195312,0.272705,-1,-1,-1
190,10,0.423438,0.497656,0.0335937,0.185938,0.41333,-1,-1,-1
190,9,0.459766,0.479688,0.0617187,0.253125,0.642578,-1,-1,-1
190,8,0.399121,0.493229,0.0298828,0.1875,0.533691,-1,-1,-1
191,14,0.372168,0.497917,0.0376953,0.198958,0.144409,-1,-1,-1
191,13,0.61582,0.388542,0.108984,0.589583,0.567871,-1,-1,-1
191,12,0.516797,0.423698,0.0921875,0.413021,0.82666,-1,-1,-1
191,10,0.421875,0.498438,0.0359375,0.184375,0.54248,-1,-1,-1
191,9,0.462109,0.495833,0.0578125,0.236458,0.515137,-1,-1,-1
191,8,0.399121,0.495833,0.027539,0.185417,0.398682,-1,-1,-1
193,17,0.313086,0.439583,0.0628906,0.388542,0.753906,-1,-1,-1
193,16,0.862109,0.478906,0.0539063,0.258854,0.845703,-1,-1,-1
193,15,0.202734,0.374479,0.0910156,0.470833,0.862793,-1,-1,-1
194,17,0.312012,0.439583,0.0642578,0.388542,0.799805,-1,-1,-1
194,16,0.860547,0.478906,0.0539063,0.258854,0.845703,-1,-1,-1
194,15,0.201367,0.372917,0.0917969,0.477083,0.855957,-1,-1,-1
195,17,0.312207,0.43776,0.0646484,0.391146,0.788086,-1,-1,-1
195,16,0.860156,0.478906,0.0546875,0.258854,0.843262,-1,-1,-1
195,15,0.199561,0.376042,0.093457,0.476042,0.849609,-1,-1,-1
196,17,0.311621,0.4375,0.0650391,0.390625,0.774414,-1,-1,-1
196,16,0.859375,0.479688,0.0546875,0.258333,0.847656,-1,-1,-1
196,15,0.199463,0.373958,0.0932617,0.475,0.837402,-1,-1,-1
197,17,0.311523,0.439323,0.0652344,0.390104,0.790039,-1,-1,-1
197,16,0.858594,0.479948,0.0546875,0.256771,0.846191,-1,-1,-1
197,15,0.199609,0.374219,0.0933594,0.474479,0.844727,-1,-1,-1
